,RAh,RAm,RAs,DECsign,DECd,DECm,DECs,Catalog,Type,RA/deg,DEC/deg
8846,14.0,31.0,13.116000000007377,-,0.0,52.0,40.29599999999988,LRG,COMPACT,217.80465,-0.87786
8847,14.0,31.0,34.17600000000306,-,0.0,55.0,16.392000000000166,LRG,COMPACT,217.8924,-0.92122
8848,14.0,31.0,38.24400000000893,-,0.0,55.0,34.60799999999992,LRG,FRII,217.90935,-0.92628
8849,14.0,31.0,46.848000000009336,-,0.0,50.0,12.984000000000009,LRG,FRII,217.9452,-0.83694
8851,14.0,31.0,53.61600000000891,-,1.0,21.0,59.11199999999994,LRG,COMPACT,217.9734,-1.36642
8853,14.0,32.0,6.288000000008793,+,2.0,37.0,9.40799999999939,LRG,FRII,218.0262,2.61928
8854,14.0,32.0,37.82400000000436,-,1.0,17.0,57.30000000000011,LRG,COMPACT,218.1576,-1.29925
8855,14.0,32.0,38.076000000001216,-,3.0,3.0,18.287999999999265,LRG,FRII,218.15865,-3.05508
8856,14.0,32.0,44.30400000000844,-,0.0,59.0,13.811999999999784,LRG,FRII,218.1846,-0.98717
8857,14.0,32.0,49.09200000000624,+,0.0,47.0,4.307999999999765,LRG,FRII,218.20455,0.78453
8858,14.0,32.0,57.80400000000896,+,4.0,37.0,15.096000000001482,LRG,FRI,218.24085,4.620860000000001
8859,14.0,33.0,1.4400000000055968,-,0.0,28.0,50.80799999999989,LRG,FRII,218.256,-0.48078
8860,14.0,33.0,8.820000000007582,+,0.0,44.0,35.48400000000001,LRG,COMPACT,218.28675,0.7431899999999999
8862,14.0,33.0,14.147999999997722,-,0.0,18.0,6.6960000000001685,LRG,COMPACT,218.30894999999995,-0.30186
8863,14.0,33.0,24.80399999999719,-,2.0,20.0,45.0960000000002,LRG,COMPACT,218.35334999999995,-2.34586
8864,14.0,33.0,46.58400000000398,+,2.0,17.0,55.89599999999976,LRG,FRII,218.4441,2.29886
8868,14.0,34.0,3.2160000000074263,+,1.0,3.0,51.51600000000032,LRG,FRII,218.5134,1.06431
8870,14.0,34.0,5.232000000007844,-,0.0,23.0,4.3079999999999785,LRG,FRII,218.5218,-0.38453
8872,14.0,34.0,49.25999999999732,-,2.0,15.0,9.215999999999624,LRG,FRII,218.70524999999995,-2.25256
8873,14.0,34.0,52.82400000000308,+,2.0,36.0,2.98800000000071,LRG,FRII,218.7201,2.60083
8875,14.0,35.0,23.20800000000389,+,2.0,25.0,42.81600000000019,LRG,FRII,218.8467,2.42856
8876,14.0,35.0,41.640000000009536,-,1.0,47.0,25.90799999999973,LRG,FRII,218.9235,-1.7905299999999995
8877,14.0,36.0,9.036000000008356,+,1.0,48.0,49.21199999999956,LRG,COMPACT,219.03765,1.81367
8879,14.0,36.0,30.27600000000362,+,0.0,35.0,19.78799999999993,LRG,COMPACT,219.12615,0.58883
8880,14.0,36.0,37.00800000000456,-,2.0,14.0,31.091999999999267,LRG,COMPACT,219.1542,-2.24197
8881,14.0,36.0,38.55600000000351,+,1.0,10.0,58.80000000000024,LRG,FRI,219.16065,1.183
8883,14.0,37.0,21.071999999999065,-,0.0,33.0,18.108000000000004,LRG,COMPACT,219.3378,-0.55503
8884,14.0,37.0,22.80000000000399,-,3.0,3.0,7.307999999999275,LRG,FRII,219.345,-3.05203
8885,14.0,37.0,31.836000000007232,+,1.0,18.0,58.39199999999991,LRG,COMPACT,219.38265,1.31622
8886,14.0,37.0,36.73200000000733,+,1.0,45.0,3.2040000000002067,LRG,FRII,219.40305,1.75089
8887,14.0,37.0,37.487999999997896,+,2.0,56.0,9.996000000001004,LRG,FRII,219.4062,2.9361100000000007
8890,14.0,37.0,48.2880000000047,-,1.0,47.0,9.3840000000003,LRG,COMPACT,219.4512,-1.78594
8891,14.0,37.0,56.676000000006894,-,0.0,41.0,16.115999999999957,LRG,FRII,219.48615,-0.68781
8892,14.0,37.0,56.74800000000417,+,1.0,56.0,38.29199999999986,LRG,FRII,219.48645,1.94397
8893,14.0,38.0,0.8520000000086725,+,0.0,23.0,23.783999999999992,LRG,COMPACT,219.50355,0.38994
8894,14.0,38.0,6.036000000004265,+,1.0,24.0,30.204000000000164,LRG,COMPACT,219.52515,1.40839
8895,14.0,38.0,10.391999999999229,-,1.0,42.0,5.29200000000003,LRG,COMPACT,219.5433,-1.70147
8896,14.0,38.0,14.171999999996814,+,1.0,13.0,30.39599999999972,LRG,COMPACT,219.55905,1.22511
8897,14.0,38.0,17.159999999998803,+,1.0,50.0,31.70400000000029,LRG,FRII,219.5715,1.8421400000000003
8898,14.0,38.0,20.580000000003626,-,1.0,20.0,6.611999999999938,LRG,FRI,219.58575,-1.33517
8899,14.0,38.0,20.97600000000142,-,2.0,39.0,52.88399999999911,LRG,FRII,219.5874,-2.66469
8900,14.0,38.0,33.612000000002666,-,0.0,5.0,26.411999999999995,LRG,FRII,219.64005,-0.09067
8901,14.0,38.0,33.6480000000077,+,0.0,13.0,29.78399999999997,LRG,FRII,219.6402,0.22494
8902,14.0,38.0,41.85600000000392,-,0.0,45.0,24.98399999999976,LRG,COMPACT,219.6744,-0.75694
8903,14.0,38.0,43.36800000000423,+,0.0,57.0,57.49199999999988,LRG,FRII,219.6807,0.96597
8904,14.0,38.0,43.40400000000926,-,0.0,48.0,51.01199999999963,LRG,FRII,219.68085,-0.81417
8906,14.0,38.0,49.09199999999856,-,0.0,51.0,16.487999999999943,LRG,FRII,219.70454999999995,-0.85458
8907,14.0,38.0,53.91600000000139,-,2.0,42.0,8.208000000000055,LRG,COMPACT,219.72465,-2.70228
8908,14.0,39.0,28.764000000005865,+,11.0,6.0,13.78800000000112,LRG,FRI,219.86985,11.10383
8909,14.0,39.0,39.492000000009,+,0.0,43.0,35.183999999999855,LRG,FRII,219.91455,0.72644
8910,14.0,39.0,43.34400000000386,-,0.0,18.0,59.50799999999987,LRG,FRII,219.9306,-0.31653
8912,14.0,41.0,28.247999999997266,+,10.0,55.0,24.707999999998265,LRG,COMPACT,220.3677,10.92353
8913,14.0,42.0,3.924000000008761,+,13.0,29.0,17.592000000000354,LRG,COMPACT,220.51635,13.48822
8914,14.0,42.0,27.108000000007166,+,14.0,31.0,39.89999999999739,LRG,FRII,220.61295,14.52775
8916,14.0,42.0,48.38400000000746,+,11.0,44.0,15.000000000002558,LRG,FRII,220.7016,11.7375
8918,14.0,43.0,1.7400000000006344,+,16.0,6.0,59.90400000000108,LRG,FRII,220.75725,16.11664
8919,14.0,43.0,47.17200000000091,+,14.0,36.0,6.8039999999969325,LRG,COMPACT,220.94655,14.60189
8920,14.0,43.0,56.92800000000247,+,25.0,1.0,44.5079999999956,LRG,COMPACT,220.9872,25.02903
8921,14.0,44.0,5.784000000006131,+,20.0,35.0,18.3119999999974,LRG,COMPACT,221.0241,20.58842
8923,14.0,44.0,14.676000000002034,+,19.0,48.0,21.99600000000117,LRG,COMPACT,221.06115,19.80611
8924,14.0,44.0,25.080000000004645,+,13.0,59.0,56.18399999999738,LRG,FRII,221.1045,13.99894
8925,14.0,44.0,50.96400000000955,+,11.0,31.0,55.30800000000241,LRG,FRII,221.21235,11.53203
8926,14.0,45.0,4.860000000001463,+,16.0,49.0,26.003999999995244,LRG,FRII,221.27025,16.82389
8927,14.0,45.0,16.4880000000025,+,9.0,58.0,36.012000000001336,LRG,COMPACT,221.3187,9.97667
8928,14.0,45.0,27.03600000000605,+,24.0,38.0,3.98400000000521,LRG,COMPACT,221.36265,24.63444
8929,14.0,45.0,32.32799999999756,+,26.0,23.0,49.704000000000974,LRG,FRII,221.38469999999995,26.39714
8930,14.0,45.0,44.74800000000698,+,23.0,2.0,39.40800000000195,LRG,FRII,221.43645,23.04428
8931,14.0,45.0,57.34800000000959,+,17.0,38.0,30.191999999997847,LRG,FRII,221.48895,17.64172
8932,14.0,45.0,58.32000000000477,+,12.0,22.0,28.487999999999687,LRG,FRII,221.493,12.37458
8933,14.0,46.0,19.88400000000695,+,25.0,17.0,3.5160000000050218,LRG,FRII,221.58285,25.28431
8935,14.0,46.0,26.18399999999866,+,6.0,33.0,59.11199999999951,LRG,FRII,221.6091,6.56642
8936,14.0,46.0,35.32800000000421,+,17.0,21.0,7.416000000005738,LRG,COMPACT,221.6472,17.35206
8938,14.0,46.0,50.84400000000514,+,21.0,31.0,50.91599999999602,LRG,FRII,221.71185,21.53081
8939,14.0,46.0,52.140000000007234,+,22.0,51.0,4.716000000005636,LRG,COMPACT,221.71725,22.85131
8940,14.0,47.0,8.411999999998727,+,17.0,47.0,52.90800000000246,LRG,COMPACT,221.78505,17.79803
8944,14.0,48.0,8.60400000000297,+,16.0,34.0,39.50399999999576,LRG,FRII,222.03585,16.57764
8945,14.0,48.0,27.86400000000924,+,27.0,33.0,18.791999999994573,LRG,COMPACT,222.1161,27.55522
8946,14.0,48.0,42.660000000005454,+,17.0,33.0,33.19199999999938,LRG,FRII,222.17775,17.55922
8947,14.0,48.0,50.04000000000744,+,20.0,25.0,34.78800000000035,LRG,FRII,222.2085,20.42633
8949,14.0,49.0,27.587999999999223,+,22.0,11.0,27.8879999999981,LRG,FRII,222.36495,22.19108
8951,14.0,50.0,19.93200000000641,+,15.0,10.0,44.00400000000317,LRG,COMPACT,222.58305,15.17889
8954,14.0,51.0,31.46400000000341,+,13.0,43.0,24.3840000000003,LRG,COMPACT,222.8811,13.72344
8955,14.0,51.0,38.62800000000718,+,14.0,14.0,1.8959999999998445,LRG,FRII,222.91095,14.23386
8956,14.0,51.0,39.06000000000361,+,19.0,36.0,24.803999999999743,LRG,COMPACT,222.91275,19.60689
8960,14.0,53.0,6.072000000009297,+,19.0,17.0,42.50399999999985,LRG,COMPACT,223.2753,19.29514
8962,14.0,53.0,44.2319999999971,+,10.0,25.0,57.90000000000149,LRG,COMPACT,223.43429999999995,10.43275
8963,14.0,53.0,53.59200000000087,+,26.0,48.0,33.408000000003995,LRG,COMPACT,223.4733,26.80928
8964,14.0,54.0,8.387999999997078,+,11.0,37.0,34.392,LRG,FRII,223.53494999999995,11.62622
8965,14.0,54.0,20.84400000000514,+,16.0,24.0,25.09200000000419,LRG,COMPACT,223.58685,16.40697
8966,14.0,54.0,22.75200000000325,+,25.0,39.0,55.51200000000364,LRG,FRII,223.5948,25.66542
8967,14.0,54.0,29.160000000003663,+,20.0,15.0,26.09999999999673,LRG,FRII,223.6215,20.25725
8969,14.0,54.0,42.588000000000505,+,27.0,32.0,11.292000000004805,LRG,FRII,223.67745,27.53647
8970,14.0,55.0,1.4160000000039474,-,4.0,20.0,22.48799999999917,LRG,FRII,223.7559,-4.33958
8971,14.0,55.0,7.319999999997861,+,14.0,12.0,22.21200000000067,LRG,FRII,223.7805,14.20617
8975,14.0,56.0,5.6400000000090245,+,16.0,26.0,52.80000000000143,LRG,FRII,224.0235,16.448
8977,14.0,56.0,39.91199999999694,+,18.0,8.0,17.48400000000572,LRG,FRII,224.16629999999995,18.13819
8979,14.0,56.0,52.04400000000447,+,24.0,15.0,19.295999999998514,LRG,FRII,224.21685,24.25536
8980,14.0,56.0,53.44800000000248,+,27.0,41.0,39.19200000000501,LRG,FRII,224.2227,27.69422
8981,14.0,57.0,0.7200000000085538,+,13.0,47.0,6.504000000000616,LRG,FRII,224.253,13.78514
8982,14.0,57.0,23.36400000000821,+,24.0,59.0,17.304000000004862,LRG,FRII,224.34735,24.98814
8983,14.0,57.0,43.45200000000233,+,24.0,35.0,8.304000000005374,LRG,COMPACT,224.43105,24.58564
8984,14.0,57.0,48.70800000000799,+,25.0,6.0,35.099999999993656,LRG,FRII,224.45295,25.10975
8986,14.0,57.0,57.38400000000567,+,11.0,44.0,22.092000000002656,LRG,FRII,224.4891,11.73947
8988,14.0,58.0,2.748000000000843,+,18.0,39.0,33.30000000000041,LRG,COMPACT,224.51145,18.65925
8989,14.0,58.0,34.64400000000197,+,14.0,9.0,51.19200000000092,LRG,FRII,224.64435,14.16422
8990,14.0,58.0,38.89200000000102,+,24.0,58.0,57.39600000000394,LRG,FRII,224.66205,24.98261
8991,14.0,59.0,14.568000000006124,+,23.0,56.0,33.61199999999883,LRG,FRII,224.8107,23.94267
8993,15.0,0.0,24.048000000004063,+,20.0,12.0,37.79999999999888,LRG,FRII,225.1002,20.2105
8996,15.0,1.0,11.496000000004756,+,9.0,35.0,47.90400000000261,LRG,FRI,225.2979,9.59664
8998,15.0,1.0,36.73200000000861,+,27.0,44.0,23.999999999994373,LRG,FRII,225.40305,27.74
8999,15.0,1.0,38.3160000000062,+,13.0,24.0,49.607999999996935,LRG,COMPACT,225.40965,13.41378
9001,15.0,1.0,48.14400000000504,+,16.0,33.0,45.61200000000241,LRG,FRI,225.4506,16.56267
9003,15.0,1.0,58.8000000000045,+,19.0,14.0,5.315999999998269,LRG,FRII,225.495,19.23481
9004,15.0,2.0,0.3479999999970573,+,24.0,39.0,17.78399999999948,LRG,FRII,225.50144999999995,24.65494
9006,15.0,2.0,51.39600000000854,+,25.0,44.0,14.891999999993857,LRG,FRII,225.71415,25.73747
9007,15.0,3.0,1.6199999999987824,+,18.0,20.0,32.38800000000168,LRG,FRII,225.75674999999995,18.34233
9008,15.0,3.0,22.392000000005368,+,19.0,33.0,4.104000000000667,LRG,FRII,225.8433,19.55114
9009,15.0,3.0,29.520000000004103,+,10.0,33.0,31.2119999999976,LRG,COMPACT,225.873,10.55867
9010,15.0,3.0,51.336000000009534,+,12.0,28.0,7.391999999997694,LRG,FRII,225.9639,12.46872
9013,15.0,4.0,17.220000000008042,+,10.0,57.0,35.38800000000066,LRG,COMPACT,226.07175,10.95983
9014,15.0,4.0,25.032000000000068,+,10.0,29.0,38.50800000000149,LRG,COMPACT,226.1043,10.49403
9017,15.0,4.0,50.52000000000078,+,4.0,40.0,54.8040000000006,LRG,FRI,226.2105,4.68189
9018,15.0,5.0,0.0960000000091554,+,11.0,58.0,43.89599999999703,LRG,COMPACT,226.2504,11.97886
9023,15.0,7.0,9.228000000006205,+,16.0,7.0,16.7160000000041,LRG,FRII,226.78845,16.12131
9024,15.0,7.0,21.86400000000745,+,10.0,18.0,46.296000000002095,LRG,COMPACT,226.8411,10.31286
9025,15.0,7.0,47.064000000006274,+,24.0,34.0,30.39599999999524,LRG,FRII,226.9461,24.57511
9028,15.0,8.0,39.30000000000476,+,18.0,58.0,59.98799999999534,LRG,COMPACT,227.16375,18.98333
9029,15.0,9.0,0.2160000000058914,+,24.0,19.0,50.48400000000214,LRG,FRII,227.2509,24.33069
9031,15.0,9.0,15.588000000005875,+,14.0,6.0,14.796000000001328,LRG,COMPACT,227.31495,14.10411
9032,15.0,9.0,16.34400000000923,+,16.0,58.0,57.21599999999796,LRG,FRII,227.3181,16.98256
9033,15.0,9.0,42.80400000000512,+,15.0,56.0,59.09999999999954,LRG,COMPACT,227.42835,15.94975
9035,15.0,9.0,50.54400000000626,+,15.0,57.0,25.704000000002765,LRG,COMPACT,227.4606,15.95714
9036,15.0,10.0,53.544000000000125,-,5.0,43.0,7.103999999998791,LRG,COMPACT,227.7231,-5.71864
9038,15.0,10.0,56.67600000000306,+,18.0,2.0,38.90399999999545,LRG,COMPACT,227.73615,18.04414
9039,15.0,10.0,57.03600000000222,+,7.0,51.0,24.803999999999743,LRG,FRII,227.73765,7.85689
9040,15.0,11.0,5.6040000000039925,+,22.0,8.0,6.396000000003426,LRG,COMPACT,227.77335,22.13511
9041,15.0,11.0,15.576000000003772,+,18.0,8.0,4.883999999996718,LRG,COMPACT,227.8149,18.13469
9042,15.0,11.0,29.43600000000345,+,10.0,1.0,43.78799999999728,LRG,FRII,227.87265,10.02883
9043,15.0,12.0,7.488000000008128,+,22.0,47.0,14.603999999994528,LRG,FRII,228.0312,22.78739
9044,15.0,12.0,12.060000000007705,+,15.0,40.0,25.500000000000256,LRG,FRII,228.05025,15.67375
9045,15.0,12.0,25.34399999999721,+,1.0,21.0,8.711999999999733,LRG,FRII,228.10559999999995,1.35242
9046,15.0,12.0,32.54400000000601,+,14.0,56.0,36.708000000003125,LRG,COMPACT,228.1356,14.94353
9047,15.0,12.0,47.16000000000904,-,1.0,44.0,23.31600000000023,LRG,FRII,228.1965,-1.73981
9048,15.0,13.0,27.623999999999143,+,22.0,30.0,23.508000000005325,LRG,COMPACT,228.3651,22.50653
9049,15.0,13.0,29.56800000000229,+,10.0,11.0,3.911999999997704,LRG,FRII,228.3732,10.18442
9050,15.0,13.0,40.18800000000312,+,23.0,38.0,35.303999999996165,LRG,COMPACT,228.41745,23.64314
9051,15.0,14.0,3.552000000007496,+,22.0,23.0,31.487999999999943,LRG,COMPACT,228.5148,22.39208
9052,15.0,14.0,14.639999999997002,+,23.0,27.0,11.19599999999565,LRG,FRII,228.56099999999995,23.45311
9053,15.0,14.0,14.676000000002034,+,23.0,27.0,8.387999999999636,LRG,FRII,228.56115,23.45233
9054,15.0,14.0,15.611999999998574,+,15.0,41.0,59.60399999999965,LRG,FRII,228.56505,15.69989
9056,15.0,14.0,31.84800000000422,+,12.0,34.0,17.795999999999026,LRG,COMPACT,228.6327,12.57161
9058,15.0,15.0,3.420000000004819,+,22.0,31.0,45.4079999999999,LRG,FRI,228.76425,22.52928
9059,15.0,15.0,23.724000000003542,+,10.0,18.0,37.29599999999749,LRG,FRII,228.84885,10.31036
9060,15.0,15.0,54.18000000000802,+,24.0,58.0,40.40399999999494,LRG,COMPACT,228.97575,24.97789
9061,15.0,16.0,56.82000000000272,+,19.0,32.0,13.416000000001134,LRG,COMPACT,229.23675,19.53706
9062,15.0,17.0,4.559999999997473,+,21.0,22.0,42.8879999999981,LRG,FRII,229.26899999999995,21.37858
9063,15.0,17.0,24.684000000009405,+,17.0,29.0,28.283999999998457,LRG,FRII,229.35285,17.49119
9065,15.0,17.0,49.52400000000907,+,14.0,27.0,59.29199999999739,LRG,FRII,229.45635,14.46647
9066,15.0,17.0,53.30400000000665,+,26.0,48.0,39.49200000000389,LRG,FRII,229.4721,26.81097
9067,15.0,18.0,14.076000000006845,+,15.0,49.0,32.59200000000163,LRG,FRII,229.55865,15.82572
9068,15.0,18.0,23.148000000002327,+,22.0,58.0,35.18400000000071,LRG,COMPACT,229.59645,22.97644
9069,15.0,18.0,32.148000000000536,+,11.0,18.0,45.3959999999978,LRG,COMPACT,229.63395,11.31261
9070,15.0,18.0,35.96400000000955,+,10.0,32.0,12.588000000000504,LRG,COMPACT,229.64985,10.53683
9071,15.0,18.0,40.03200000000902,+,24.0,27.0,5.184000000005824,LRG,FRI,229.6668,24.45144
9072,15.0,18.0,45.71999999999832,+,6.0,13.0,56.09999999999864,LRG,FRI,229.6905,6.23225
9074,15.0,20.0,5.49600000000936,+,20.0,16.0,5.699999999993963,LRG,COMPACT,230.0229,20.26825
9076,15.0,20.0,29.832000000002523,+,15.0,26.0,13.1999999999978,LRG,FRII,230.1243,15.437
9078,15.0,21.0,14.508000000005836,+,4.0,30.0,20.01600000000004,LRG,COMPACT,230.31045,4.50556
9079,15.0,21.0,22.53600000000887,+,4.0,20.0,30.08399999999937,LRG,FRI,230.3439,4.34169
9081,15.0,22.0,12.144000000004525,+,10.0,41.0,30.9840000000024,LRG,FRII,230.5506,10.69194
9082,15.0,22.0,17.076000000003262,+,10.0,13.0,0.516000000002208,LRG,FRII,230.57115,10.21681
9083,15.0,22.0,19.668000000007453,+,21.0,19.0,57.21600000000308,LRG,COMPACT,230.58195,21.33256
9084,15.0,22.0,24.16800000000336,+,21.0,58.0,8.796000000002095,LRG,FRII,230.6007,21.96911
9085,15.0,22.0,35.18400000000838,+,15.0,57.0,7.595999999997645,LRG,FRI,230.6466,15.95211
9086,15.0,22.0,45.62400000000324,+,19.0,42.0,20.303999999996165,LRG,FRII,230.6901,19.70564
9087,15.0,23.0,21.73200000000477,+,13.0,32.0,29.39999999999713,LRG,COMPACT,230.84055,13.5415
9088,15.0,23.0,25.25999999999911,+,27.0,4.0,57.68399999999815,LRG,FRII,230.85525,27.08269
9091,15.0,23.0,58.48800000000736,+,16.0,14.0,47.61599999999561,LRG,COMPACT,230.9937,16.24656
9095,15.0,24.0,41.61599999999893,+,15.0,21.0,21.70800000000185,LRG,COMPACT,231.1734,15.35603
9098,15.0,25.0,2.8919999999992285,+,11.0,7.0,45.012000000000825,LRG,COMPACT,231.26205,11.12917
9099,15.0,25.0,8.796000000005932,+,12.0,53.0,18.096000000001737,LRG,FRII,231.28665,12.88836
9101,15.0,25.0,32.88000000000224,+,15.0,56.0,11.400000000001995,LRG,COMPACT,231.387,15.9365
9102,15.0,25.0,48.93600000000191,+,3.0,8.0,26.484000000000734,LRG,COMPACT,231.4539,3.14069
9103,15.0,26.0,9.240000000000634,+,17.0,2.0,26.69999999999704,LRG,COMPACT,231.5385,17.04075
9104,15.0,26.0,31.812000000003025,+,14.0,44.0,59.20799999999801,LRG,FRII,231.63255,14.74978
9105,15.0,26.0,33.864000000008474,+,12.0,53.0,7.58399999999682,LRG,FRII,231.6411,12.88544
9106,15.0,27.0,15.300000000006548,+,13.0,36.0,50.90400000000287,LRG,FRI,231.81375,13.61414
9107,15.0,27.0,15.695999999997952,+,20.0,53.0,22.99200000000184,LRG,FRII,231.81539999999995,20.88972
9109,15.0,27.0,39.99600000000527,+,15.0,21.0,57.88800000000066,LRG,COMPACT,231.91665,15.36608
9111,15.0,28.0,6.38400000000388,+,13.0,23.0,32.31600000000057,LRG,FRII,232.0266,13.39231
9112,15.0,29.0,9.492000000000049,+,17.0,13.0,26.795999999998514,LRG,FRII,232.28955,17.22411
9113,15.0,29.0,46.175999999998965,+,15.0,39.0,44.49599999999862,LRG,FRII,232.4424,15.66236
9114,15.0,29.0,51.75599999999875,+,19.0,4.0,34.60800000000205,LRG,COMPACT,232.46564999999995,19.07628
9117,15.0,30.0,49.03199999999828,+,27.0,21.0,27.50399999999985,LRG,COMPACT,232.7043,27.35764
9119,15.0,31.0,38.74800000000264,+,6.0,40.0,45.51600000000008,LRG,FRI,232.91145,6.67931
9120,15.0,31.0,48.5040000000042,+,10.0,55.0,39.89999999999867,LRG,FRII,232.9521,10.92775
9121,15.0,31.0,49.72800000000262,+,22.0,25.0,5.91600000000625,LRG,COMPACT,232.9572,22.41831
9123,15.0,32.0,34.044000000006776,+,20.0,6.0,38.80799999999397,LRG,FRII,233.14185,20.11078
9125,15.0,32.0,50.67600000000383,+,22.0,41.0,35.19600000000281,LRG,COMPACT,233.21115,22.69311
9126,15.0,32.0,58.12800000000948,+,15.0,56.0,5.783999999997178,LRG,FRII,233.24220000000005,15.93494
9127,15.0,33.0,14.471999999998246,+,15.0,16.0,42.203999999999695,LRG,COMPACT,233.3103,15.27839
9128,15.0,33.0,15.084000000000657,+,13.0,32.0,24.287999999998817,LRG,FRII,233.31285,13.54008
9129,15.0,34.0,22.656000000006884,+,13.0,49.0,17.11199999999934,LRG,FRII,233.5944,13.82142
9130,15.0,34.0,46.23600000000948,+,19.0,18.0,10.188000000000557,LRG,COMPACT,233.69265,19.30283
9131,15.0,34.0,52.463999999997526,+,1.0,31.0,3.2879999999997978,LRG,COMPACT,233.71859999999995,1.51758
9134,15.0,35.0,19.464000000004944,+,27.0,52.0,56.78399999999641,LRG,FRII,233.8311,27.88244
9136,15.0,36.0,11.91600000000804,+,13.0,12.0,35.496000000002965,LRG,COMPACT,234.04965,13.20986
9139,15.0,36.0,34.02000000000257,+,17.0,16.0,7.391999999993857,LRG,COMPACT,234.14175,17.26872
9141,15.0,37.0,8.004000000007778,+,14.0,24.0,47.08800000000281,LRG,FRII,234.28335,14.41308
9142,15.0,37.0,45.73200000000554,+,23.0,2.0,24.216000000001543,LRG,COMPACT,234.44055,23.04006
9143,15.0,38.0,34.18800000000644,+,23.0,18.0,36.79200000000378,LRG,COMPACT,234.64245,23.31022
9144,15.0,39.0,16.451999999998748,+,14.0,16.0,22.584000000000657,LRG,FRII,234.81855,14.27294
9145,15.0,39.0,25.09200000000419,+,16.0,4.0,0.2999999999963165,LRG,COMPACT,234.85455,16.06675
9147,15.0,39.0,32.07600000000838,+,1.0,37.0,10.488000000000284,LRG,FRI,234.88365,1.61958
9148,15.0,40.0,9.011999999997755,+,14.0,21.0,14.003999999999335,LRG,FRII,235.03754999999995,14.35389
9150,15.0,40.0,49.512000000005685,+,14.0,47.0,46.71600000000026,LRG,COMPACT,235.2063,14.79631
9151,15.0,41.0,4.70400000000609,+,18.0,5.0,50.8920000000046,LRG,FRII,235.2696,18.09747
9153,15.0,41.0,10.39200000000818,+,15.0,44.0,2.6159999999981665,LRG,COMPACT,235.2933,15.73406
9157,15.0,41.0,55.176000000007406,+,1.0,25.0,17.39999999999995,LRG,FRI,235.4799,1.4215
9158,15.0,42.0,20.48400000000853,+,24.0,1.0,55.09200000000419,LRG,FRII,235.58535,24.03197
9159,15.0,42.0,56.16000000000725,+,10.0,54.0,34.703999999998416,LRG,FRII,235.734,10.90964
9160,15.0,43.0,23.844000000007952,+,21.0,45.0,34.81199999999944,LRG,FRII,235.84935,21.75967
9161,15.0,43.0,28.523999999997045,+,22.0,52.0,32.807999999996014,LRG,FRII,235.86884999999995,22.87578
9162,15.0,43.0,43.82400000000615,+,18.0,47.0,20.40000000000532,LRG,COMPACT,235.9326,18.789
9165,15.0,44.0,17.484000000004443,+,14.0,10.0,13.800000000001944,LRG,FRII,236.07285,14.1705
9168,15.0,45.0,2.48400000000828,+,13.0,45.0,47.30399999999975,LRG,COMPACT,236.26035,13.76314
9171,15.0,45.0,55.04400000000729,+,23.0,11.0,57.91199999999975,LRG,COMPACT,236.47935,23.19942
9172,15.0,46.0,2.568000000003821,+,17.0,54.0,38.41199999999873,LRG,FRII,236.5107,17.91067
9173,15.0,46.0,9.51600000000937,+,0.0,26.0,24.61199999999998,LRG,COMPACT,236.53965,0.44017
9174,15.0,46.0,31.47600000000935,+,21.0,57.0,41.29199999999457,LRG,FRII,236.63115,21.96147
9177,15.0,47.0,12.947999999999666,+,18.0,4.0,10.81199999999484,LRG,FRII,236.80395,18.06967
9178,15.0,47.0,21.012000000001336,+,27.0,48.0,21.99600000000117,LRG,FRII,236.83755,27.80611
9179,15.0,47.0,44.23200000000477,+,20.0,52.0,41.01600000000502,LRG,FRII,236.9343,20.87806
9180,15.0,49.0,4.799999999998619,+,26.0,44.0,14.49599999999606,LRG,FRII,237.26999999999995,26.73736
9181,15.0,49.0,36.62400000000886,+,18.0,35.0,0.0959999999963656,LRG,FRII,237.4026,18.58336
9182,15.0,49.0,48.97200000000183,+,21.0,25.0,39.108000000003074,LRG,FRII,237.45405,21.42753
9184,15.0,50.0,12.012000000005685,+,27.0,17.0,58.19999999999396,LRG,FRII,237.55005,27.2995
9186,15.0,50.0,35.26800000000776,+,5.0,27.0,10.583999999999634,LRG,COMPACT,237.64695,5.45294
9187,15.0,50.0,38.86799999999937,+,18.0,39.0,1.1880000000010682,LRG,FRII,237.66195,18.65033
9188,15.0,51.0,11.66400000000479,+,26.0,6.0,14.292000000001224,LRG,FRII,237.7986,26.10397
9189,15.0,51.0,36.79200000000634,+,10.0,36.0,22.71600000000205,LRG,FRII,237.9033,10.60631
9190,15.0,51.0,45.360000000008114,+,12.0,43.0,25.10399999999862,LRG,COMPACT,237.939,12.72364
9191,15.0,52.0,10.956000000004735,+,22.0,45.0,7.992000000004396,LRG,COMPACT,238.04565,22.75222
9192,15.0,52.0,22.36800000000116,+,22.0,33.0,11.915999999999087,LRG,FRI,238.0932,22.55331
9193,15.0,52.0,24.024000000002417,+,11.0,12.0,45.2159999999995,LRG,COMPACT,238.1001,11.21256
9194,15.0,53.0,5.35200000000458,+,14.0,1.0,16.608000000003074,LRG,FRII,238.2723,14.02128
9195,15.0,53.0,9.924000000004156,+,21.0,0.0,43.70399999999535,LRG,FRII,238.29135,21.01214
9196,15.0,53.0,19.50000000000614,+,17.0,49.0,43.10400000000016,LRG,FRII,238.33125,17.82864
