,RAh,RAm,RAs,DECsign,DECd,DECm,DECs,Catalog,Type,RA/deg,DEC/deg
17622,219.0,32.0,58.77754506915835,+,54.0,31.0,46.00959416006219,LoMorph,OTHER,219.54966042918588,54.529447109488906
17623,219.0,33.0,42.899138370723904,+,49.0,23.0,7.880845288864862,LoMorph,OTHER,219.5619164273252,49.385522457024685
17625,219.0,34.0,23.97148752305384,+,56.0,39.0,39.826917131208575,LoMorph,OTHER,219.57332541320085,56.66106303253645
17626,219.0,35.0,19.32852899437876,+,52.0,36.0,36.30051854434498,LoMorph,OTHER,219.5887023691651,52.61008347737343
17627,219.0,35.0,58.537612130453454,+,48.0,0.0,18.495560435601988,LoMorph,OTHER,219.5995937811473,48.00513765567656
17628,219.0,36.0,0.8484714468090715,+,48.0,9.0,17.819715280396622,LoMorph,OTHER,219.600235686513,48.15494992091122
17629,219.0,36.0,41.31693280691252,+,46.0,47.0,52.18456884408795,LoMorph,OTHER,219.6114769257797,46.797829046901136
17630,219.0,37.0,24.4664197669681,+,54.0,49.0,0.4628321699902926,LoMorph,OTHER,219.6234628943797,54.81679523115833
17632,219.0,38.0,41.40808388396636,+,50.0,48.0,51.25477730951616,LoMorph,OTHER,219.64483557885663,50.81423743814153
17633,219.0,39.0,44.43117689685096,+,52.0,34.0,49.319174448954186,LoMorph,OTHER,219.6623419935825,52.58036643734693
17635,219.0,41.0,29.399256008448447,+,53.0,30.0,45.55569572358422,LoMorph,OTHER,219.69149979333568,53.51265435992322
17636,219.0,42.0,12.221776487938314,+,55.0,22.0,10.405576817759083,LoMorph,OTHER,219.7033949379133,55.3695571046716
17637,219.0,42.0,41.2840397922696,+,46.0,6.0,43.73901166676944,LoMorph,OTHER,219.7114677888312,46.11214972546299
17638,219.0,44.0,10.5152802758289,+,54.0,59.0,19.04764959466036,LoMorph,OTHER,219.73625424452104,54.98862434710963
17639,219.0,44.0,18.338306880966684,+,48.0,4.0,6.843242674540875,LoMorph,OTHER,219.7384273074669,48.0685675674096
17640,219.0,44.0,28.25805671501257,+,51.0,39.0,14.46539894689124,LoMorph,OTHER,219.74118279353195,51.65401816637414
17642,219.0,45.0,10.491919436776698,+,49.0,26.0,55.74040399977434,LoMorph,OTHER,219.75291442206577,49.448816778888826
17643,219.0,45.0,24.27299227099411,+,51.0,11.0,24.49520245925441,LoMorph,OTHER,219.75674249785305,51.19013755623868
17645,219.0,47.0,29.53269578106756,+,48.0,59.0,51.26465708036165,LoMorph,OTHER,219.7915368599392,48.997573515855656
17646,219.0,47.0,32.088025215812195,+,54.0,14.0,53.27945172927912,LoMorph,OTHER,219.79224667367103,54.24813318103591
17647,219.0,47.0,47.90021478346944,+,47.0,59.0,15.22725052297801,LoMorph,OTHER,219.79663894855096,47.98756312514527
17648,219.0,47.0,56.49470417034081,+,46.0,10.0,28.95713839867824,LoMorph,OTHER,219.799026306714,46.174710316221855
17649,219.0,48.0,3.608557736670264,+,54.0,18.0,32.05100157088452,LoMorph,OTHER,219.80100237714908,54.30890305599191
17650,219.0,48.0,42.02577018892953,+,55.0,32.0,26.753007091513155,LoMorph,OTHER,219.81167382505248,55.54076472419209
17651,219.0,49.0,57.60859104828796,+,48.0,8.0,33.90667168812172,LoMorph,OTHER,219.83266905306897,48.1427518532467
17656,219.0,54.0,56.3612848151115,+,49.0,58.0,45.269078106066445,LoMorph,OTHER,219.91565591244864,49.97924141058502
17657,219.0,55.0,10.0311444336171,+,47.0,53.0,48.36274248376185,LoMorph,OTHER,219.919453095676,47.89676742846771
17658,219.0,55.0,24.915788387045268,+,46.0,1.0,21.993153572415167,LoMorph,OTHER,219.9235877189964,46.02277587599234
17659,219.0,56.0,32.1187466339461,+,46.0,3.0,11.40845765841732,LoMorph,OTHER,219.94225520739832,46.05316901601623
17661,219.0,57.0,2.1691717254770992,+,54.0,53.0,34.368798684196804,LoMorph,OTHER,219.95060254770152,54.89288022185672
17663,219.0,57.0,19.870924376646144,+,47.0,9.0,50.65667577943941,LoMorph,OTHER,219.9555197012157,47.16407129882762
17664,219.0,57.0,56.784363361480246,+,53.0,32.0,28.41480538165684,LoMorph,OTHER,219.96577343426708,53.54122633482824
17665,219.0,58.0,13.326462442678348,+,52.0,10.0,25.30858234310074,LoMorph,OTHER,219.97036846178963,52.17369682842864
17666,219.0,59.0,1.853752609210915,+,49.0,38.0,18.558522559204675,LoMorph,OTHER,219.98384826461367,49.63848847848867
17667,219.0,59.0,3.777690626700405,+,53.0,38.0,56.51974792938688,LoMorph,OTHER,219.98438269184075,53.64903326331372
17668,219.0,59.0,15.792787277198386,+,52.0,36.0,56.75433949116041,LoMorph,OTHER,219.9877202186881,52.6157650943031
17670,219.0,59.0,52.6917421041594,+,46.0,27.0,6.163902951094542,LoMorph,OTHER,219.99796992836227,46.45171219526419
17673,220.0,1.0,17.845906847278457,+,47.0,43.0,2.8543557647208218,LoMorph,OTHER,220.0216238630132,47.71745954326798
17674,220.0,1.0,23.537885523651312,+,55.0,33.0,46.921693129207824,LoMorph,OTHER,220.023204968201,55.563033803647
17675,220.0,1.0,52.20133019978675,+,49.0,42.0,43.0159720913241,LoMorph,OTHER,220.0311670361666,49.71194888113648
17676,220.0,2.0,30.5499569831386,+,54.0,48.0,12.103127894196746,LoMorph,OTHER,220.0418194324953,54.80336197997061
17677,220.0,2.0,55.53885303025254,+,49.0,39.0,43.59839601006627,LoMorph,OTHER,220.0487607925084,49.66211066555835
17682,220.0,5.0,28.212403725660806,+,54.0,31.0,33.60744692838523,LoMorph,OTHER,220.091170112146,54.52600206859122
17683,220.0,7.0,13.249990150750364,+,56.0,13.0,36.75487349672835,LoMorph,OTHER,220.12034721948632,56.22687635374909
17684,220.0,7.0,47.01420506374234,+,48.0,23.0,2.553821441422315,LoMorph,OTHER,220.1297261680733,48.38404272817817
17685,220.0,8.0,28.592982637651403,+,50.0,36.0,46.366299860926006,LoMorph,OTHER,220.1412758285105,50.612879527739146
17686,220.0,8.0,55.00929377206603,+,48.0,26.0,53.12725784836744,LoMorph,OTHER,220.1486136927145,48.44809090495788
17687,220.0,9.0,10.037583192931834,+,53.0,10.0,41.360582762152376,LoMorph,OTHER,220.1527882175536,53.17815571743393
17688,220.0,9.0,32.76634670728299,+,53.0,30.0,15.46498708270576,LoMorph,OTHER,220.15910176297425,53.5042958297452
17689,220.0,9.0,38.88900696455039,+,49.0,55.0,25.80793083024276,LoMorph,OTHER,220.1608025019346,49.92383553634173
17690,220.0,9.0,49.12209397759625,+,50.0,24.0,58.269997235613005,LoMorph,OTHER,220.1636450261049,50.416186110343226
17691,220.0,9.0,55.76930531887911,+,48.0,27.0,22.635350754619594,LoMorph,OTHER,220.1654914736997,48.45628759743184
17692,220.0,10.0,29.31196808799541,+,54.0,24.0,4.784951153505404,LoMorph,OTHER,220.17480888002444,54.4013291530982
17693,220.0,10.0,35.79678788369165,+,48.0,11.0,2.798492226676217,LoMorph,OTHER,220.17661021885652,48.18411069228519
17694,220.0,10.0,47.04313993387359,+,47.0,53.0,19.980945439742182,LoMorph,OTHER,220.1797342055372,47.88888359595549
17696,220.0,11.0,9.155365395408808,+,48.0,12.0,36.07564677501671,LoMorph,OTHER,220.1858764903876,48.21002101299306
17697,220.0,11.0,17.215565234814676,+,49.0,35.0,14.87631452016558,LoMorph,OTHER,220.18811543478745,49.58746564292227
17698,220.0,11.0,18.716469445816983,+,52.0,43.0,22.144629615014537,LoMorph,OTHER,220.18853235262384,52.72281795267084
17699,220.0,11.0,46.1996534398304,+,53.0,55.0,12.896953548062127,LoMorph,OTHER,220.19616657039995,53.92024915376335
17700,220.0,11.0,51.23637539277525,+,49.0,40.0,38.0702336772714,LoMorph,OTHER,220.19756565983133,49.67724173157702
17701,220.0,12.0,13.23864272750825,+,46.0,30.0,37.92703301243705,LoMorph,OTHER,220.20367740075764,46.5105352869479
17702,220.0,12.0,21.897957999378832,+,55.0,51.0,0.6067613121240356,LoMorph,OTHER,220.2060827661109,55.85016854480892
17703,220.0,12.0,32.88829530909425,+,54.0,0.0,37.62431269811088,LoMorph,OTHER,220.20913563758583,54.0104511979717
17704,220.0,13.0,38.64641235704312,+,47.0,43.0,39.48395539423302,LoMorph,OTHER,220.2274017812103,47.727634432053954
17709,220.0,15.0,9.05753535206486,+,56.0,0.0,18.25309425882722,LoMorph,OTHER,220.25251598204224,56.00507030396079
17710,220.0,15.0,19.54727713612101,+,47.0,49.0,43.220239143392405,LoMorph,OTHER,220.25542979920448,47.82867228865094
17711,220.0,15.0,47.711767193322885,+,47.0,52.0,46.63083752077057,LoMorph,OTHER,220.2632532686648,47.8796196770891
17712,220.0,15.0,48.68057124649568,+,48.0,14.0,47.46092901324971,LoMorph,OTHER,220.2635223809018,48.2465169247259
17713,220.0,15.0,55.589596048571366,+,53.0,40.0,41.788397001022304,LoMorph,OTHER,220.265441554458,53.678274554722506
17715,220.0,16.0,16.244557758388964,+,49.0,37.0,42.89689927795905,LoMorph,OTHER,220.27117904382172,49.628582472021655
17716,220.0,16.0,24.43244916703634,+,52.0,34.0,48.68977903667314,LoMorph,OTHER,220.27345345810195,52.580191605287965
17717,220.0,20.0,8.754909217361728,+,53.0,48.0,19.282055715937645,LoMorph,OTHER,220.3357652525604,53.80535612658776
17718,220.0,20.0,25.25614107215688,+,52.0,39.0,49.50165102808967,LoMorph,OTHER,220.3403489280756,52.663750458618914
17719,220.0,22.0,23.60578023395192,+,51.0,24.0,42.300587754502885,LoMorph,OTHER,220.3732238278428,51.41175016326514
17720,220.0,22.0,25.77195535869123,+,48.0,15.0,4.377371372410721,LoMorph,OTHER,220.3738255431552,48.251215936492336
17721,220.0,23.0,25.23668058629028,+,47.0,23.0,25.436372686099844,LoMorph,OTHER,220.39034352238508,47.390398992412806
17722,220.0,25.0,9.092522614423617,+,46.0,35.0,12.40636545527991,LoMorph,OTHER,220.4191923673929,46.5867795459598
17723,220.0,26.0,3.3596153778967164,+,46.0,36.0,7.805251961075896,LoMorph,OTHER,220.4342665598272,46.60216812554474
17724,220.0,27.0,8.625029919544431,+,48.0,47.0,15.004465012147534,LoMorph,OTHER,220.45239584164432,48.78750124028115
17725,220.0,27.0,28.17184924996809,+,49.0,17.0,34.26855670115742,LoMorph,OTHER,220.4578255136805,49.29285237686143
17726,220.0,27.0,35.714490352795565,+,49.0,8.0,41.84032681249448,LoMorph,OTHER,220.4599206917647,49.1449556463368
17727,220.0,27.0,40.25457362609359,+,46.0,48.0,8.27919546658336,LoMorph,OTHER,220.46118182600725,46.802299776518495
17728,220.0,28.0,40.78364765908418,+,48.0,18.0,35.61158209306939,LoMorph,OTHER,220.47799545768308,48.30989210613696
17729,220.0,29.0,21.92106368359873,+,45.0,54.0,53.72980318567272,LoMorph,OTHER,220.4894225176899,45.91492494532935
17730,220.0,29.0,23.110166299907178,+,51.0,19.0,40.97721238936231,LoMorph,OTHER,220.4897528239722,51.32804922566371
17731,220.0,29.0,38.8854001697473,+,48.0,6.0,30.41290195580416,LoMorph,OTHER,220.49413483338049,48.10844802832106
17732,220.0,30.0,0.0855707676237216,+,48.0,49.0,30.99854980293117,LoMorph,OTHER,220.50002376965767,48.82527737494526
17733,220.0,30.0,15.947781546287844,+,52.0,28.0,11.515029672495984,LoMorph,OTHER,220.5044299393184,52.46986528602014
17735,220.0,32.0,33.84850901525624,+,49.0,33.0,11.44258349040797,LoMorph,OTHER,220.54273569694868,49.553178495414
17736,220.0,33.0,26.89185640443384,+,54.0,55.0,58.68024432533616,LoMorph,OTHER,220.5574699601124,54.932966734534816
17737,220.0,33.0,34.90069543117443,+,47.0,6.0,49.81460756632657,LoMorph,OTHER,220.55969463761977,47.113837390990646
17738,220.0,34.0,23.78645977487168,+,48.0,55.0,1.0572636384466705,LoMorph,OTHER,220.57327401660413,48.91696035101068
17740,220.0,36.0,12.178303925704768,+,49.0,42.0,53.42335226935859,LoMorph,OTHER,220.6033828622016,49.71483982007482
17741,220.0,36.0,48.46487322503435,+,47.0,29.0,14.495855042094377,LoMorph,OTHER,220.6134624647848,47.48735995973392
17742,220.0,38.0,32.68382580353773,+,49.0,21.0,28.041849182675943,LoMorph,OTHER,220.64241217383432,49.35778940255074
17743,220.0,38.0,53.72146250692367,+,48.0,29.0,5.587988419126191,LoMorph,OTHER,220.64825596180748,48.484885552338646
17744,220.0,38.0,55.74594828248792,+,49.0,34.0,3.8256316217803032,LoMorph,OTHER,220.64881831896736,49.56772934211716
17745,220.0,39.0,0.7919617153766012,+,51.0,37.0,48.72523109817337,LoMorph,OTHER,220.65021998936533,51.630201453082826
17746,220.0,41.0,35.5825049688201,+,47.0,41.0,29.458124095966696,LoMorph,OTHER,220.6932173624913,47.69151614558221
17747,220.0,41.0,46.61657352737848,+,54.0,31.0,43.02707202014574,LoMorph,OTHER,220.69628238153533,54.52861863111671
17748,220.0,42.0,58.77540439295672,+,47.0,33.0,24.492192169050213,LoMorph,OTHER,220.7163265012203,47.556803386713625
17750,220.0,44.0,43.19613420727592,+,51.0,24.0,27.31579828589816,LoMorph,OTHER,220.745332259502,51.40758772174608
17751,220.0,45.0,22.87859308814859,+,52.0,1.0,38.20436232625127,LoMorph,OTHER,220.7563551647467,52.02727898953507
17752,220.0,45.0,33.94301884595734,+,48.0,4.0,56.11515640357595,LoMorph,OTHER,220.7594286163461,48.0822542101121
17753,220.0,45.0,51.85964112869215,+,54.0,31.0,46.59720446364531,LoMorph,OTHER,220.76440545586908,54.52961033457324
17754,220.0,46.0,54.18866262740721,+,49.0,45.0,29.610586194553434,LoMorph,OTHER,220.7817190729521,49.75822516283182
17757,220.0,47.0,33.664450849248624,+,55.0,23.0,49.68429051061321,LoMorph,OTHER,220.79268456968035,55.39713452514184
17758,220.0,47.0,57.86203617248475,+,55.0,40.0,46.20448595254061,LoMorph,OTHER,220.79940612115905,55.67950124609793
17759,220.0,48.0,45.36091872433417,+,47.0,8.0,40.190175328161786,LoMorph,OTHER,220.8126002552012,47.14449727092449
17760,220.0,49.0,39.315224510662574,+,47.0,25.0,57.432702269142055,LoMorph,OTHER,220.82758756236407,47.43262019507476
17761,220.0,50.0,20.365019439441312,+,48.0,29.0,40.57625954924674,LoMorph,OTHER,220.8389902831776,48.49460451654146
17762,220.0,51.0,2.4812177810781577,+,48.0,1.0,29.98170842018567,LoMorph,OTHER,220.8506892271614,48.02499491900561
17763,220.0,51.0,9.287676569308587,+,49.0,35.0,52.14217646618806,LoMorph,OTHER,220.8525799101581,49.59781727124061
17764,220.0,51.0,29.149280967069444,+,52.0,53.0,17.514728642727277,LoMorph,OTHER,220.85809702249085,52.88819853573409
17765,220.0,51.0,51.60406709275321,+,55.0,23.0,19.202083660165385,LoMorph,OTHER,220.8643344630813,55.38866724546116
17766,220.0,52.0,32.620799954706854,+,45.0,47.0,5.402476116431672,LoMorph,OTHER,220.87572799998745,45.78483402114345
17767,220.0,53.0,27.75467037864246,+,51.0,25.0,49.34688511175409,LoMorph,OTHER,220.89104296399407,51.43037413475327
17768,220.0,54.0,3.37501928164329,+,45.0,55.0,29.2173651997075,LoMorph,OTHER,220.900937505356,45.92478260144436
17772,220.0,54.0,59.67860744111477,+,54.0,11.0,26.99502583465346,LoMorph,OTHER,220.9165773909559,54.19083195162074
17773,220.0,55.0,17.702903049030283,+,51.0,9.0,52.98727460911493,LoMorph,OTHER,220.92158413973584,51.16471868739142
17775,220.0,56.0,10.895983965033338,+,53.0,27.0,50.47139185288529,LoMorph,OTHER,220.93635999554584,53.464019831070246
17777,221.0,0.0,28.291888286639733,+,53.0,43.0,24.575314676139897,LoMorph,OTHER,221.0078588578574,53.7234931429656
17779,221.0,1.0,28.191125933474268,+,48.0,31.0,43.918561942975884,LoMorph,OTHER,221.02449753498152,48.52886626720638
17780,221.0,2.0,29.240998544769354,+,55.0,47.0,32.99077316539638,LoMorph,OTHER,221.0414558329291,55.79249743699039
17783,221.0,5.0,0.8968696033093693,+,48.0,55.0,23.04649723315321,LoMorph,OTHER,221.0835824637787,48.92306847145365
17784,221.0,8.0,2.21872493305682,+,48.0,32.0,5.999921534599935,LoMorph,OTHER,221.1339496458148,48.534999978204056
17785,221.0,8.0,19.67651663248489,+,54.0,59.0,4.57836000059956,LoMorph,OTHER,221.1387990323979,54.98460510000017
17787,221.0,9.0,6.2119600706046185,+,48.0,31.0,12.437286880483498,LoMorph,OTHER,221.15172554446409,48.52012146857791
17788,221.0,10.0,38.69177417536776,+,52.0,4.0,5.334423195711793,LoMorph,OTHER,221.17741438171532,52.0681484508877
17790,221.0,11.0,4.89717039938796,+,49.0,18.0,59.554369657707866,LoMorph,OTHER,221.18469365844427,49.31654288046048
17791,221.0,11.0,30.86362292788408,+,53.0,23.0,15.727028127464564,LoMorph,OTHER,221.1919065619244,53.38770195225763
17792,221.0,11.0,32.77078807947419,+,47.0,42.0,57.67551370828869,LoMorph,OTHER,221.19243633002208,47.71602097603008
17794,221.0,12.0,45.77527821660851,+,48.0,37.0,37.66114053629963,LoMorph,OTHER,221.21271535506017,48.62712809459342
17795,221.0,12.0,57.34744405998981,+,47.0,55.0,19.851671571606744,LoMorph,OTHER,221.21592984557225,47.922181019881
17797,221.0,13.0,41.82628172832892,+,48.0,5.0,11.954959526451605,LoMorph,OTHER,221.22828507825787,48.086654155424014
17798,221.0,14.0,12.25110132575992,+,47.0,23.0,23.746986003943675,LoMorph,OTHER,221.23673641703493,47.38992971833443
17799,221.0,15.0,1.5535248342530394,+,55.0,10.0,23.353555400922232,LoMorph,OTHER,221.25043153467612,55.173153765389145
17800,221.0,15.0,7.735552446968086,+,55.0,7.0,10.530353273576338,LoMorph,OTHER,221.2521487645686,55.119591764798216
17803,221.0,17.0,39.63758657649123,+,51.0,22.0,35.975684628901945,LoMorph,OTHER,221.29434377404905,51.37665991239692
17804,221.0,18.0,12.891877413296696,+,51.0,21.0,32.543513570134905,LoMorph,OTHER,221.30358107705925,51.35903986488059
17805,221.0,20.0,9.785108211326587,+,47.0,22.0,25.553772976859364,LoMorph,OTHER,221.3360514189476,47.37376493693802
17807,221.0,20.0,28.15660250084875,+,47.0,40.0,33.27900518901288,LoMorph,OTHER,221.3411546118058,47.675910834774726
17808,221.0,20.0,28.91645622155465,+,49.0,26.0,16.520336418960255,LoMorph,OTHER,221.34136568228377,49.43792231567193
17810,221.0,21.0,12.13702936418258,+,53.0,58.0,55.84931779522833,LoMorph,OTHER,221.3533713970456,53.98218036605423
17811,221.0,21.0,52.37532262200602,+,47.0,51.0,29.56321222856048,LoMorph,OTHER,221.3645487007284,47.85821200339682
17812,221.0,22.0,28.37108385138436,+,54.0,57.0,51.71725436369343,LoMorph,OTHER,221.37454752329205,54.96436590398992
17813,221.0,23.0,22.969300485222,+,48.0,43.0,40.05948113171314,LoMorph,OTHER,221.38971369457923,48.727794300314365
17815,221.0,24.0,41.83413439904825,+,56.0,19.0,23.720485938276283,LoMorph,OTHER,221.41162059288865,56.32325569053841
17817,221.0,25.0,58.226007234770805,+,49.0,22.0,45.08163826756288,LoMorph,OTHER,221.4328405575652,49.37918934396321
17818,221.0,27.0,15.435222078353943,+,52.0,23.0,4.964991812319113,LoMorph,OTHER,221.45428756168843,52.38471249772565
17819,221.0,27.0,27.76113009213532,+,52.0,16.0,13.289988372670225,LoMorph,OTHER,221.4577114250256,52.27035833010352
17822,221.0,28.0,59.25760404404173,+,52.0,30.0,7.623914451863811,LoMorph,OTHER,221.48312711223448,52.50211775401441
17823,221.0,29.0,1.8782134225921248,+,49.0,30.0,42.518459616525206,LoMorph,OTHER,221.48385505928405,49.51181068322681
17825,221.0,29.0,19.878432438779328,+,50.0,38.0,4.33683291546572,LoMorph,OTHER,221.48885512012188,50.63453800914319
17827,221.0,29.0,57.622876499565336,+,49.0,0.0,11.08899777178749,LoMorph,OTHER,221.4993396879165,49.00308027715883
17828,221.0,30.0,3.922392789320384,+,56.0,23.0,16.47377346011865,LoMorph,OTHER,221.5010895535526,56.3879093815167
17829,221.0,30.0,18.98594007606107,+,48.0,28.0,54.44515195332372,LoMorph,OTHER,221.5052738722433,48.48179031998704
17831,221.0,30.0,39.228716046079626,+,47.0,20.0,44.36464525397525,LoMorph,OTHER,221.5108968655684,47.34565684590388
17832,221.0,30.0,50.21986279092516,+,48.0,47.0,35.28797195250661,LoMorph,OTHER,221.5139499618864,48.793135547764585
17834,221.0,31.0,20.75799590058068,+,51.0,20.0,6.276479066997354,LoMorph,OTHER,221.52243277663905,51.33507679974083
17835,221.0,31.0,41.8280745478819,+,47.0,44.0,43.612899829199705,LoMorph,OTHER,221.5282855762633,47.74544802773033
17837,221.0,32.0,16.901546422484444,+,56.0,16.0,9.280611268865757,LoMorph,OTHER,221.5380282073396,56.26924461424135
17838,221.0,32.0,41.14839164632713,+,48.0,15.0,2.7243838373493645,LoMorph,OTHER,221.544763442124,48.25075677328815
17840,221.0,33.0,24.17878093278432,+,50.0,52.0,25.70369010657771,LoMorph,OTHER,221.55671632803688,50.87380658058516
17841,221.0,33.0,34.92078766671057,+,53.0,49.0,3.7426400568000417,LoMorph,OTHER,221.5597002187963,53.81770628890467
17845,221.0,35.0,45.44189078533236,+,49.0,32.0,43.83672832103287,LoMorph,OTHER,221.5959560807737,49.5455102023114
17846,221.0,36.0,12.98524624897027,+,48.0,43.0,54.68540326943241,LoMorph,OTHER,221.6036070128469,48.73185705646373
17848,221.0,37.0,39.1382515821806,+,52.0,49.0,47.332071476726014,LoMorph,OTHER,221.62753840321727,52.82981446429909
17850,221.0,39.0,1.7307711450348506,+,54.0,8.0,26.16489973872376,LoMorph,OTHER,221.6504807697625,54.14060136103853
17851,221.0,40.0,1.1481465379119982,+,53.0,55.0,33.09351064254429,LoMorph,OTHER,221.66698559626053,53.92585930851182
17852,221.0,40.0,34.38237112686693,+,53.0,13.0,1.92953688437683,LoMorph,OTHER,221.67621732531305,53.21720264913455
17854,221.0,41.0,10.328766335137516,+,53.0,51.0,42.7199027958261,LoMorph,OTHER,221.6862024350931,53.86186663966551
